,0,0,0,0,0
fecha,lluvia,luz,viento,temperatura,humedad
2025-12-04 20:19:27,2341,0,0,7.7,88
2025-12-04 20:19:35,2064,0,0,7.7,88
2025-12-04 20:19:46,2459,0,0,7.7,88
2025-12-04 20:19:54,2400,0,0,7.7,88
2025-12-04 20:20:07,2415,0,0,7.6,88
2025-12-04 20:20:25,2413,0,0,7.7,88
2025-12-04 20:20:51,2139,0,0,7.7,87
2025-12-04 20:21:02,2347,0,0,7.7,87
2025-12-04 20:21:12,2223,0,0,7.7,87
2025-12-04 20:21:21,2385,0,0,7.7,87
2025-12-04 20:21:45,2432,0,0,7.6,87
2025-12-04 20:22:42,2647,0,0,7.6,88
2025-12-04 20:23:22,2627,0,0,7.7,88
2025-12-04 20:23:55,2469,0,0,7.7,87
2025-12-04 20:24:14,2491,0,0,7.7,87
2025-12-04 20:24:22,2423,0,0,7.7,87
2025-12-04 20:24:32,2441,0,0,7.7,88
2025-12-04 20:24:42,2404,0,0,7.7,87
2025-12-04 20:24:50,2445,0,0,7.7,87
2025-12-04 20:24:59,2631,0,0,7.7,87
2025-12-04 20:25:08,2470,0,0,7.7,87
2025-12-04 20:25:21,2461,0,0,7.7,87
2025-12-04 20:25:30,2522,0,0,7.7,87
2025-12-04 20:25:38,3051,0,0,7.7,87
2025-12-04 20:25:59,2835,0,0,7.7,87
2025-12-04 20:26:25,3115,0,0,7.7,86
2025-12-04 20:26:33,3021,0,0,7.7,86
2025-12-04 20:26:41,2906,0,0,7.7,86
2025-12-04 20:26:50,2863,0,0,7.7,86
2025-12-04 20:27:07,2682,0,0,7.7,86
2025-12-04 20:27:15,2691,0,0,7.3,86
2025-12-04 20:27:24,2545,0,0,7.3,86
2025-12-04 20:27:32,2559,0,0,7.3,86
2025-12-04 20:27:47,2492,0,0,7.3,86
2025-12-04 20:27:56,2506,0,0,7.3,85
2025-12-04 20:28:04,2535,0,0,7.3,85
2025-12-04 20:28:12,2497,0,0,7.3,85
2025-12-04 20:28:25,2554,0,0,7.3,85
2025-12-04 20:28:33,2559,0,0,7.3,85
2025-12-04 20:28:56,2448,0,0,7.3,85
2025-12-04 20:29:07,2508,0,0,7.3,85
2025-12-04 20:29:15,2460,0,0,7.3,85
2025-12-04 20:29:23,2278,0,0,7.3,85
2025-12-04 20:29:31,2239,0,0,7.3,86
2025-12-04 20:29:40,2213,0,0,7.3,86
2025-12-04 20:29:58,2428,0,0,7.3,86
2025-12-04 20:30:06,2454,0,0,7.3,86
2025-12-04 20:30:15,2446,0,0,7.3,86
2025-12-04 20:30:23,2439,0,0,7.3,86
2025-12-04 20:30:31,2451,0,0,7.3,86
2025-12-04 20:30:40,2432,0,0,7.3,86
2025-12-04 20:30:48,2481,0,0,7.3,86
2025-12-04 20:30:56,2451,0,0,7.3,86
2025-12-04 20:31:05,2489,0,0,7.3,86
2025-12-04 20:31:19,2446,0,0,7.3,86
2025-12-04 20:31:28,2443,0,0,7.3,86
2025-12-04 20:31:37,2436,0,0,7.3,86
2025-12-04 20:31:46,2459,0,0,7.3,86
2025-12-04 20:31:58,2446,0,0,7.3,86
2025-12-04 20:32:07,2411,0,0,7.3,86
2025-12-04 20:32:25,2427,0,0,7.3,85
2025-12-04 20:32:34,2396,0,0,7.3,85
2025-12-04 20:32:43,2390,0,0,7.3,85
2025-12-04 20:32:52,2386,0,0,7.3,85
2025-12-04 20:33:02,2389,0,0,7.3,85
2025-12-04 20:33:19,2398,0,0,7.3,85
2025-12-04 20:33:36,2391,0,0,7.3,85
2025-12-04 20:33:44,2378,0,0,7.3,85
2025-12-04 20:33:54,2394,0,0,7.3,86
2025-12-04 20:34:07,2355,0,0,7.3,86
2025-12-04 20:35:26,2227,0,0,7.3,86
2025-12-04 20:35:35,2257,0,0,7.3,86
2025-12-04 20:35:51,2207,0,0,7.3,86
2025-12-04 20:36:20,2223,0,0,7.3,86
2025-12-04 20:36:55,2297,0,0,7.3,85
2025-12-04 20:37:21,2303,0,0,7.3,85
2025-12-04 20:37:47,2326,0,0,7.3,85
2025-12-04 20:38:00,2609,0,0,7.2,85
2025-12-04 20:38:08,2479,0,0,7.2,86
2025-12-04 20:38:17,2501,0,0,7.2,86
2025-12-04 20:38:26,2633,0,0,7.3,86
2025-12-04 20:38:44,2827,0,0,7.3,86
2025-12-04 20:38:53,2974,0,0,7.3,86
2025-12-04 20:39:01,3071,0,0,7.3,86
2025-12-04 20:39:09,3031,0,0,7.3,86
2025-12-04 20:39:18,3120,0,0,7.3,86
2025-12-04 20:39:27,3151,0,0,7.3,86
2025-12-04 20:39:35,3181,0,0,7.2,86
2025-12-04 20:39:43,3169,0,0,7.2,86
2025-12-04 20:39:51,3149,0,0,7.3,86
2025-12-04 20:39:59,3122,0,0,7.3,86
2025-12-04 20:40:08,3024,0,0,7.3,86
2025-12-04 20:40:17,2981,0,0,7.3,86
2025-12-04 20:40:25,2961,0,0,7.3,86
2025-12-04 20:40:33,2975,0,0,7.3,87
2025-12-04 20:40:42,2965,0,0,7.3,87
2025-12-04 20:40:50,2975,0,0,7.3,87
2025-12-04 20:40:58,3003,0,0,7.3,87
2025-12-04 20:41:06,3028,0,0,7.3,87
2025-12-04 20:41:14,3007,0,0,7.3,87
2025-12-04 20:41:22,2965,0,0,7.3,87
2025-12-04 20:41:30,2981,0,0,7.3,87
2025-12-04 20:41:39,2967,0,0,7.3,87
2025-12-04 20:41:48,3001,0,0,7.3,87
2025-12-04 20:41:56,3007,0,0,7.3,87
2025-12-04 20:42:04,3056,0,0,7.3,87
2025-12-04 20:42:12,3126,0,0,7.3,88
2025-12-04 20:42:21,3107,0,0,7.3,87
2025-12-04 20:42:29,3153,0,0,7.3,88
2025-12-04 20:42:38,3127,0,0,7.3,88
2025-12-04 20:43:03,3050,0,0,7.3,88
2025-12-04 20:43:11,3025,0,0,7.3,88
2025-12-04 20:43:19,3034,0,0,7.3,88
2025-12-04 20:43:29,2940,0,0,7.4,88
2025-12-04 20:43:38,3299,0,0,7.5,88
2025-12-04 20:43:46,3223,0,0,7.7,88
2025-12-04 20:43:54,3243,0,0,7.7,88
2025-12-04 20:44:16,3172,0,0,7.7,88
2025-12-04 20:44:26,3163,0,0,7.7,88
2025-12-04 20:44:34,3107,0,0,7.7,88
2025-12-04 20:44:42,2908,0,0,7.7,88
2025-12-04 20:44:58,2860,0,0,7.7,88
2025-12-04 20:45:08,2850,0,0,7.7,88
2025-12-04 20:45:16,2930,0,0,7.7,88
2025-12-04 20:45:24,3069,0,0,7.7,88
2025-12-04 20:45:33,2979,0,0,7.7,88
2025-12-04 20:45:43,3212,0,0,7.7,88
2025-12-04 20:46:00,2704,0,0,7.7,88
2025-12-04 20:46:08,2859,0,0,7.7,88
2025-12-04 20:46:17,2865,0,0,7.7,88
2025-12-04 20:46:25,2963,0,0,7.7,88
2025-12-04 20:46:34,3111,0,0,7.7,88
2025-12-04 20:46:42,3014,0,0,7.7,88
2025-12-04 20:46:51,2960,0,0,7.7,88
2025-12-04 20:46:59,2685,0,0,7.7,87
2025-12-04 20:47:07,2625,0,0,7.7,88
2025-12-04 20:47:17,2619,0,0,7.7,87
2025-12-04 20:47:26,2731,0,0,7.7,87
2025-12-04 20:49:47,2769,0,0,7.7,87
2025-12-04 20:49:58,2833,0,0,7.7,87
2025-12-04 20:50:25,2746,0,0,7.7,87
2025-12-04 20:50:36,2919,0,0,7.7,87
2025-12-04 20:51:33,2930,0,0,7.7,87
2025-12-04 20:52:37,2704,0,0,7.7,87
2025-12-04 20:53:01,2559,0,0,7.7,87
2025-12-04 20:53:10,2694,0,0,7.7,87
2025-12-04 20:53:19,2607,0,0,7.6,87
2025-12-04 20:53:27,2596,0,0,7.7,87
2025-12-04 20:53:35,2554,0,0,7.7,87
2025-12-04 20:53:47,2540,0,0,7.7,87
2025-12-04 20:53:57,2493,0,0,7.7,87
2025-12-04 20:54:07,2517,0,0,7.7,87
2025-12-04 20:54:51,543,0,0,7.7,88
2025-12-04 20:55:07,511,0,0,7.7,88
2025-12-04 20:56:44,3362,0,0,7.3,88
2025-12-04 20:56:53,3621,0,0,7.3,88
2025-12-04 20:57:04,3422,0,0,7.3,88
2025-12-04 20:57:30,3262,0,0,7.3,88
2025-12-04 20:57:48,2605,0,0,7.3,88
2025-12-04 20:58:01,2828,0,0,7.3,88
2025-12-04 20:58:11,2799,0,0,7.3,88
2025-12-04 20:58:19,2978,0,0,7.3,88
2025-12-04 20:58:27,2959,0,0,7.3,88
2025-12-04 20:58:36,2848,0,0,7.6,88
2025-12-04 20:58:44,2813,0,0,7.7,88
2025-12-04 20:58:52,2802,0,0,7.7,88
2025-12-04 20:59:00,2822,0,0,7.7,88
2025-12-04 20:59:09,3120,0,0,7.7,88
2025-12-04 20:59:18,3374,0,0,7.7,88
2025-12-04 20:59:26,3801,0,0,7.7,88
2025-12-04 20:59:34,3811,0,0,7.7,88
2025-12-04 20:59:44,3741,0,0,7.7,88
2025-12-04 20:59:53,3598,0,0,7.7,88
2025-12-04 21:00:04,609,0,0,7.7,88
2025-12-04 21:00:13,625,0,0,7.7,88
2025-12-04 21:00:22,609,0,0,7.7,88
2025-12-04 21:00:32,637,0,0,7.7,88
2025-12-04 21:00:48,624,0,0,7.7,89
2025-12-04 21:00:57,624,0,0,7.6,89
2025-12-04 21:01:06,624,-1,0,7.7,89
2025-12-04 21:01:14,630,-1,0,7.7,89
2025-12-04 21:01:22,625,0,0,7.7,89
2025-12-04 21:01:31,615,0,0,7.7,89
2025-12-04 21:01:49,640,0,0,7.7,89
2025-12-04 21:01:57,643,-1,0,7.6,89
2025-12-04 21:02:05,629,0,0,7.7,89
2025-12-04 21:02:14,642,0,0,7.7,89
2025-12-04 21:02:22,631,0,0,7.7,89
2025-12-04 21:02:46,656,0,0,7.7,89
2025-12-04 21:02:54,654,0,0,7.7,88
2025-12-04 21:03:18,654,0,0,7.7,89
2025-12-04 21:03:27,672,0,0,7.7,89
2025-12-04 21:03:43,669,0,0,7.6,89
2025-12-04 21:03:51,685,0,0,7.7,89
2025-12-04 21:04:00,674,0,0,7.6,89
2025-12-04 21:04:09,687,0,0,7.6,89
2025-12-04 21:04:17,668,0,0,7.6,89
2025-12-04 21:04:41,679,0,0,7.6,89
2025-12-04 21:04:51,674,0,0,7.7,89
2025-12-04 21:05:06,678,0,0,7.7,89
2025-12-04 21:05:15,681,0,0,7.7,89
2025-12-04 21:05:23,685,0,0,7.6,89
2025-12-04 21:05:32,694,0,0,7.7,89
2025-12-04 21:05:40,671,0,0,7.7,89
2025-12-04 21:05:48,709,-1,0,7.6,89
2025-12-04 21:05:57,682,0,0,7.7,89
2025-12-04 21:06:05,690,0,0,7.7,89
2025-12-04 21:06:15,700,0,0,7.6,89
2025-12-04 21:06:26,720,0,0,7.7,89
2025-12-04 21:06:34,726,0,0,7.7,89
2025-12-04 21:06:43,722,0,0,7.7,89
2025-12-04 21:06:51,750,0,0,7.7,89
2025-12-04 21:07:00,735,0,0,7.7,90
2025-12-04 21:07:09,753,0,0,7.7,90
2025-12-04 21:07:17,779,0,0,7.6,90
2025-12-04 21:07:27,780,0,0,7.7,90
2025-12-04 21:07:36,818,0,0,7.7,90
2025-12-04 21:07:45,3847,0,0,7.7,90
2025-12-04 21:07:56,4054,0,0,7.7,90
2025-12-04 21:08:04,4095,0,0,7.7,90
2025-12-04 21:08:31,2947,0,0.57,7.7,90
2025-12-04 21:08:45,3005,0,0,7.7,91
2025-12-04 21:08:53,3018,0,0,7.7,91
2025-12-04 21:09:01,2995,0,0,7.7,91
2025-12-04 21:09:10,2949,0,0,7.7,91
2025-12-04 21:09:20,2998,0,0,7.7,91
2025-12-04 21:09:30,3185,0,0,7.7,91
2025-12-04 21:09:38,3210,0,0,7.7,91
2025-12-04 21:09:47,3392,0,0,7.7,91
2025-12-04 21:09:56,3555,0,0,7.7,91
2025-12-04 21:10:04,3781,0,0,7.7,91
2025-12-04 21:10:12,3985,0,0,7.7,91
2025-12-04 21:10:21,4095,0,0,7.7,91
2025-12-04 21:10:30,4095,0,0,7.7,91
2025-12-04 21:10:38,4095,0,0,7.7,91
2025-12-04 21:10:46,4095,0,0,7.7,91
2025-12-04 21:10:54,4095,0,0,7.7,91
2025-12-04 21:11:02,4095,0,0,7.7,91
2025-12-04 21:11:11,4095,0,0,7.7,91
2025-12-04 21:11:22,4095,0,0,7.7,91
2025-12-04 21:11:33,4095,0,0,7.7,91
2025-12-04 21:11:43,4095,0,0,7.7,91
2025-12-04 21:11:54,4095,0,0,7.7,91
2025-12-04 21:12:05,4095,0,0,7.7,91
2025-12-04 21:12:14,4095,0,0,7.7,91
2025-12-04 21:12:22,4095,0,0,7.8,91
2025-12-04 21:12:30,4095,0,0,8.1,91
2025-12-04 21:12:39,4095,0,0,8.1,91
2025-12-04 21:13:04,4095,0,0,8.1,91
2025-12-04 21:13:12,4095,0,0,8.1,91
2025-12-04 21:13:23,4095,0,0,8.1,91
2025-12-04 21:13:35,4095,0,0,8.1,91
2025-12-04 21:13:47,4095,0,0,8.1,91
2025-12-04 21:13:55,4095,0,0,8.1,91
2025-12-04 21:14:05,3260,0,0,8.1,91
2025-12-04 21:14:14,3187,0,0,8.1,91
2025-12-04 21:14:22,3187,0,0,8.1,91
2025-12-04 21:14:30,3118,0,0,8.1,91
2025-12-04 21:14:40,3118,0,0,8.1,91
2025-12-04 21:14:48,3190,0,0,8.1,91
2025-12-04 21:14:56,3139,0,0,8.1,91
2025-12-04 21:15:24,3134,0,0,8.1,91
2025-12-04 21:15:32,3010,0,0,8.1,91
2025-12-04 21:15:43,2993,0,0,8.1,91
2025-12-04 21:15:51,2999,0,0,8.1,91
2025-12-04 21:16:07,4095,0,0,8.1,91
2025-12-04 21:16:16,4095,0,0,8.1,91
2025-12-04 21:16:24,4095,0,0,8.1,91
2025-12-04 21:16:32,4095,0,0,8.1,91
2025-12-04 21:16:40,3951,0,0,8.1,91
2025-12-04 21:16:48,4018,0,0,8.1,91
2025-12-04 21:16:59,4095,0,0,8.1,91
2025-12-04 21:17:07,4095,0,0,8.1,91
2025-12-04 21:17:15,4095,0,0,8.1,91
2025-12-04 21:17:27,4032,0,0,8.1,91
2025-12-04 21:17:38,3583,0,0,8.1,91
2025-12-04 21:17:47,3650,0,0,8.1,91
2025-12-04 21:17:56,4095,0,0,8.1,91
2025-12-04 21:18:05,4095,0,0,8.1,91
2025-12-04 21:18:19,4095,0,0,8.1,91
2025-12-04 21:18:30,4095,0,0,8.1,91
2025-12-04 21:18:38,4095,0,0,8.1,91
2025-12-04 21:18:53,4095,0,0,8.1,91
2025-12-04 21:19:01,4095,0,0,8.1,91
2025-12-04 21:19:15,4095,0,0,8.1,91
2025-12-04 21:19:34,4095,0,0,8.1,90
2025-12-04 21:19:45,4095,0,0,8.1,90
2025-12-04 21:19:54,4095,0,0,8.1,90
2025-12-04 21:20:03,3972,0,0,8.1,90
2025-12-04 21:20:14,3395,0,0,8.1,90
2025-12-04 21:20:25,3386,0,0,8.1,90
2025-12-04 21:20:37,3147,0,0,8.1,90
2025-12-04 21:20:47,2927,0,0,8.1,90
2025-12-04 21:20:55,2934,0,0,8.1,90
2025-12-04 21:21:03,2947,0,0,8.1,90
2025-12-04 21:21:12,2954,0,0,8.1,90
2025-12-04 21:21:21,3024,0,0,8.1,90
2025-12-04 21:21:29,3183,0,0,8.1,90
2025-12-04 21:21:38,2937,0,0,8.1,90
2025-12-04 21:21:48,2958,0,0,8.1,90
2025-12-04 21:21:57,2962,0,0,8.1,90
2025-12-04 21:22:06,2651,0,0,8.2,90
2025-12-04 21:22:15,2627,0,0,8.1,90
2025-12-04 21:22:23,2621,0,0,8.2,89
2025-12-04 21:22:31,2634,0,0,8.2,90
2025-12-04 21:22:39,2603,0,0,8.2,90
2025-12-04 21:22:53,2293,0,0,8.3,90
2025-12-04 21:23:08,2283,0,0,8.2,89
2025-12-04 21:23:16,2258,0,0,8.4,90
2025-12-04 21:23:51,2382,0,0,8.5,90
2025-12-04 21:24:00,2335,0,0,8.5,90
2025-12-04 21:24:09,2327,0,0,8.5,89
2025-12-04 21:24:18,2366,0,0,8.5,89
2025-12-04 21:24:26,2323,0,0,8.5,90
2025-12-04 21:24:34,2640,0,0,8.5,90
2025-12-04 21:24:44,2659,0,0,8.5,90
2025-12-04 21:24:52,2663,0,0,8.5,89
2025-12-04 21:25:01,2452,0,0,8.5,90
2025-12-04 21:25:11,2467,0,0,8.5,90
2025-12-04 21:25:20,2460,0,0,8.5,89
2025-12-04 21:25:29,2461,0,0,8.5,89
2025-12-04 21:25:38,2463,0,0,8.5,89
2025-12-04 21:25:47,2474,0,0,8.5,89
2025-12-04 21:25:57,2494,0,0,8.5,90
2025-12-04 21:26:07,2471,0,0,8.5,89
2025-12-04 21:26:16,2460,0,0,8.5,89
2025-12-04 21:26:27,2480,0,0,8.5,90
2025-12-04 21:26:38,2481,0,0,8.5,90
2025-12-04 21:26:48,2391,0,0,8.5,89
2025-12-04 21:26:58,2250,0,0,8.5,90
2025-12-04 21:27:08,2255,0,0,8.5,90
2025-12-04 21:27:17,2250,0,0,8.5,89
2025-12-04 21:27:25,2256,0,0,8.5,90
2025-12-04 21:27:34,2240,0,0,8.5,89
2025-12-04 21:27:43,2239,0,0,8.5,89
2025-12-04 21:27:51,2227,0,0,8.5,89
2025-12-04 21:28:00,2237,0,0,8.5,89
2025-12-04 21:28:09,2217,0,0,8.5,89
2025-12-04 21:28:17,2263,0,0,8.5,89
2025-12-04 21:28:26,2224,0,0,8.5,89
2025-12-04 21:28:35,2227,0,0,8.5,89
2025-12-04 21:28:45,2274,0,0,8.5,89
2025-12-04 21:28:53,2416,0,0,8.5,89
2025-12-04 21:29:03,2434,0,0,8.5,89
2025-12-04 21:29:12,2422,0,0,8.5,89
2025-12-04 21:29:27,2451,0,0,8.5,89
2025-12-04 21:29:36,2437,0,0,8.5,89
2025-12-04 21:29:45,2454,0,0,8.5,89
2025-12-04 21:29:53,2459,0,0,8.5,89
2025-12-04 21:30:02,2463,0,0,8.5,89
2025-12-04 21:30:10,2471,0,0,8.5,89
2025-12-04 21:30:20,2471,0,0,8.5,89
2025-12-04 21:30:29,2448,0,0,8.5,89
2025-12-04 21:30:38,2448,0,0,8.5,89
2025-12-04 21:30:46,2975,0,0,8.5,89
2025-12-04 21:30:55,2483,0,0,8.5,89
2025-12-04 21:31:04,2462,0,0,8.5,89
2025-12-04 21:31:12,2455,0,0,8.5,89
2025-12-04 21:31:22,2483,0,0,8.5,89
2025-12-04 21:31:31,2481,0,0,8.5,89
2025-12-04 21:32:01,2962,0,0,8.5,89
2025-12-04 21:32:10,2945,0,0,8.5,89
2025-12-04 21:32:19,2962,0,0,8.5,89
2025-12-04 21:32:27,3083,0,0,8.5,89
2025-12-04 21:32:36,3055,0,0,8.5,89
2025-12-04 21:32:44,3105,0,0,8.5,89
2025-12-04 21:32:56,2749,0,0,8.5,89
2025-12-04 21:33:07,2768,0,0,8.5,89
2025-12-04 21:33:16,2750,0,0,8.5,89
2025-12-04 21:33:25,2741,0,0,8.5,89
2025-12-04 21:33:48,2721,0,0,8.5,89
2025-12-04 21:34:06,2651,0,0,8.5,89
2025-12-04 21:34:24,2550,0,0,8.5,89
2025-12-04 21:34:32,2615,0,0,8.2,88
2025-12-04 21:34:45,2559,0,0,8.2,89
2025-12-04 21:34:55,2448,0,0,8.2,88
2025-12-04 21:35:07,2529,0,0,8.1,88
2025-12-04 21:35:17,2592,0,0,8.1,88
2025-12-04 21:35:27,3042,0,0,8.1,88
2025-12-04 21:35:35,3031,0,0,8.1,88
2025-12-04 21:35:45,2640,0,0,8.1,88
2025-12-04 21:35:55,2756,0,0,8.1,88
2025-12-04 21:36:03,3166,0,0,8.1,88
2025-12-04 21:36:20,3104,0,0,8.1,88
2025-12-04 21:36:29,3120,0,0,8.1,88
2025-12-04 21:36:38,3125,0,0,8.1,88
2025-12-04 21:36:47,3088,0,0,8.1,88
2025-12-04 21:36:55,3173,0,0,8.1,88
2025-12-04 21:37:06,3201,0,0,8.1,88
2025-12-04 21:37:15,2737,0,0,8.1,88
2025-12-04 21:37:24,2810,0,0,8.1,88
2025-12-04 21:37:32,3171,0,0,8.1,88
2025-12-04 21:37:56,3190,0,0,8.1,89
2025-12-04 21:38:04,3440,0,0,8.1,89
2025-12-04 21:38:26,3663,0,0,8.2,89
2025-12-04 21:38:35,3647,0,0,8.1,88
2025-12-04 21:38:53,3854,0,0,8.1,89
2025-12-04 21:39:07,3236,0,0,8.1,89
2025-12-04 21:39:25,3659,0,0,8.1,89
2025-12-04 21:39:34,3681,0,0,8.1,88
2025-12-04 21:39:42,3839,0,0,8.1,88
2025-12-04 21:39:59,4095,0,0,8.1,88
2025-12-04 21:40:08,4095,0,0,8.1,88
